IID,inferred_pop
3999238079_R04C01,AMR
3999238079_R04C02,EUR
3999238079_R05C01,EUR
3999238079_R05C02,EUR
3999238079_R06C01,EUR
3999238080_R01C01,EAS
3999238080_R01C02,EUR
3999238080_R02C01,EUR
3999238080_R02C02,EUR
3999238080_R03C01,EAS
3999238080_R03C02,EUR
3999238080_R04C02,EUR
3999238080_R05C02,EUR
3999238080_R06C01,SAS
3999238081_R01C01,EUR
3999238081_R01C02,EUR
3999238081_R02C01,EUR
3999238081_R02C02,SAS
3999238081_R03C01,EAS
3999238081_R03C02,EUR
3999238081_R04C01,EUR
3999238081_R04C02,EUR
3999238081_R05C01,EUR
3999238081_R05C02,EUR
3999238081_R06C01,EUR
3999238081_R06C02,EAS
3999238083_R02C02,EUR
3999238083_R03C02,EUR
3999238085_R01C01,EUR
3999238085_R02C01,EUR
3999238085_R02C02,EUR
3999238085_R03C01,EUR
3999238085_R03C02,EUR
3999238085_R04C01,EUR
3999238085_R05C01,EUR
3999238087_R02C01,EAS
3999238087_R03C01,EUR
3999238087_R06C02,EUR
3999238089_R01C01,AMR
3999238089_R02C01,EUR
3999238089_R03C01,AMR
3999238089_R04C01,EUR
3999238089_R04C02,EUR
3999238089_R05C01,EUR
3999238089_R05C02,EUR
3999238095_R06C02,EAS
3999238102_R01C01,EAS
3999238102_R01C02,EUR
3999238102_R02C01,EUR
3999238102_R03C01,EUR
3999238102_R04C01,AMR
3999238102_R05C01,EUR
3999238102_R06C01,EUR
3999238110_R01C01,EUR
3999238112_R01C01,EUR
3999238113_R01C02,SAS
3999238113_R02C02,SAS
3999238113_R03C01,EUR
3999238113_R04C01,EUR
3999238113_R05C01,EUR
3999238113_R06C01,EUR
3999238117_R01C02,EUR
3999238117_R02C02,EUR
3999238117_R03C02,EAS
3999238117_R04C01,EUR
3999238117_R05C01,EUR
3999238117_R06C01,EUR
3999238120_R01C01,EAS
3999238123_R01C02,EUR
3999238123_R02C02,AFR
3999238123_R03C01,EUR
3999238123_R03C02,EAS
3999238123_R04C01,EUR
3999238123_R05C01,EUR
3999238123_R06C01,EUR
3999238129_R01C01,SAS
3999238129_R02C01,SAS
3999238129_R03C01,EUR
3999238129_R04C01,EUR
3999238131_R02C01,EUR
3999238131_R03C01,AMR
3999238131_R03C02,EUR
3999238131_R04C02,EUR
3999238131_R05C02,EUR
3999336139_R03C02,EUR
3999336139_R04C01,EUR
3999336139_R04C02,AFR
3999336139_R05C01,EUR
3999336139_R05C02,EUR
3999336141_R01C02,EUR
3999336153_R01C02,EUR
3999336153_R02C01,EAS
3999336153_R03C01,EAS
3999336153_R04C01,EUR
3999336153_R04C02,EUR
3999336153_R05C01,EUR
3999336153_R05C02,EAS
3999336153_R06C01,EUR
3999336153_R06C02,EAS
3999336156_R01C02,EUR
3999336156_R02C02,EUR
3999336156_R03C02,EUR
3999336156_R04C02,AMR
3999336156_R05C02,AMR
3999336156_R06C02,AMR
3999336160_R04C01,SAS
3999336160_R04C02,EUR
3999336160_R05C01,SAS
3999336160_R05C02,EUR
3999336160_R06C02,EAS
3999336175_R01C01,EAS
3999336175_R01C02,SAS
3999336175_R02C01,EUR
3999336175_R03C01,AMR
3999336175_R03C02,SAS
3999336175_R04C01,SAS
3999336175_R05C01,EAS
3999336175_R05C02,EUR
3999336175_R06C01,EAS
3999336175_R06C02,EUR
3999336177_R01C01,EUR
3999336177_R01C02,EUR
3999336177_R02C01,EUR
3999336177_R02C02,EUR
3999336177_R03C01,EUR
3999336177_R04C01,EUR
3999336177_R05C01,EUR
3999336177_R05C02,EUR
3999336177_R06C01,EUR
3999336184_R01C01,EUR
3999336184_R01C02,EUR
3999336184_R02C01,EAS
3999336184_R03C01,EUR
3999336184_R04C01,EUR
3999336184_R05C01,EUR
3999336184_R06C01,EUR
3999336194_R01C01,EUR
3999336194_R01C02,EUR
3999336194_R02C01,EUR
3999336194_R03C01,EUR
3999336194_R04C02,EUR
3999336194_R05C01,EUR
3999336194_R05C02,SAS
3999336194_R06C01,EUR
3999336194_R06C02,SAS
3999336195_R02C02,EUR
3999336195_R03C02,SAS
3999336195_R04C02,EUR
3999336195_R06C02,EUR
3999336197_R01C01,EUR
3999336197_R02C01,SAS
3999336197_R03C01,SAS
3999336197_R04C01,EUR
3999336197_R04C02,EUR
3999336197_R05C01,AMR
3999336197_R05C02,EUR
3999336197_R06C01,EUR
3999336198_R01C01,EUR
3999336198_R01C02,EUR
3999336198_R02C01,EUR
3999336198_R03C02,EUR
3999336198_R05C02,AMR
3999336199_R01C01,EUR
3999336199_R02C01,EUR
3999336199_R03C02,EUR
3999336199_R04C02,SAS
3999336199_R05C02,EUR
3999336199_R06C02,EUR
3999336202_R03C01,EUR
3999336202_R04C01,EUR
3999336202_R05C01,AFR
3999336202_R05C02,EUR
3999336202_R06C01,AFR
3999336205_R01C01,EUR
3999336205_R02C01,EUR
3999336205_R05C02,EAS
3999336205_R06C02,EAS
3999336206_R01C01,EUR
3999336206_R01C02,NA
3999336206_R02C01,EUR
3999336206_R02C02,EUR
3999336206_R03C01,EUR
3999336206_R03C02,EUR
3999336206_R04C02,EUR
3999336206_R05C02,EUR
3999336206_R06C01,EUR
3999336206_R06C02,EUR
3999336210_R01C01,EUR
3999336210_R02C01,EUR
3999336210_R03C01,EUR
3999336210_R04C01,EUR
3999336212_R01C01,EUR
3999336212_R01C02,EAS
3999336212_R02C01,EUR
3999336212_R02C02,EAS
3999336212_R03C01,EUR
3999336212_R04C01,EUR
3999336212_R05C01,EUR
3999336212_R05C02,EUR
3999336212_R06C02,EUR
3999336213_R01C02,AMR
3999336213_R06C01,AMR
3999336215_R01C01,EUR
3999336215_R01C02,EUR
3999336215_R02C01,EUR
3999336215_R02C02,EAS
3999336215_R03C01,EUR
3999336215_R03C02,EUR
3999336215_R04C02,EUR
3999336215_R06C01,EUR
3999336216_R01C01,EUR
3999336216_R02C01,EUR
3999336217_R01C01,EUR
3999336217_R02C01,SAS
3999336217_R02C02,EUR
3999336217_R03C01,SAS
3999336217_R03C02,EAS
3999336217_R04C01,SAS
3999336217_R04C02,AFR
3999336217_R05C01,SAS
3999336217_R05C02,EUR
3999336217_R06C02,EUR
3999336226_R01C01,EUR
3999336226_R02C01,EUR
3999336226_R03C01,EUR
3999336226_R04C01,EUR
3999336226_R04C02,EUR
3999336226_R05C02,EUR
3999336226_R06C02,EUR
3999336235_R01C01,EAS
3999336235_R02C01,EAS
3999336235_R03C01,EUR
3999336235_R03C02,EUR
3999336235_R04C01,EAS
3999571003_R01C01,EUR
3999571003_R02C01,EUR
3999571003_R03C01,EUR
3999571004_R03C02,EUR
3999571004_R04C02,EUR
3999571004_R05C02,SAS
3999571004_R06C02,SAS
3999571008_R01C02,EUR
3999571008_R02C01,EUR
3999571008_R02C02,EUR
3999571008_R03C01,EUR
3999571008_R03C02,EAS
3999571008_R04C01,EUR
3999571008_R04C02,EAS
3999571008_R05C01,EUR
3999571008_R05C02,EUR
3999571008_R06C01,EUR
3999571008_R06C02,EUR
3999571013_R01C02,EUR
3999571013_R02C02,EUR
3999571013_R03C02,EUR
3999571013_R04C01,EUR
3999571013_R04C02,EUR
3999571013_R05C01,AMR
3999571013_R05C02,EUR
3999571013_R06C01,EUR
3999571013_R06C02,EUR
3999571016_R01C01,AMR
3999571016_R01C02,EAS
3999571016_R02C01,EUR
3999571016_R02C02,EAS
3999571016_R03C02,EAS
3999571016_R04C02,EUR
3999571016_R05C01,EUR
3999571016_R05C02,EUR
3999571016_R06C01,EUR
3999571018_R01C02,EAS
3999571018_R02C02,EAS
3999571018_R06C01,EUR
3999571021_R05C02,EUR
3999571021_R06C02,EUR
3999571022_R01C01,EUR
3999571022_R02C01,EAS
3999571022_R03C01,EAS
3999571024_R01C02,EUR
3999571024_R02C01,EUR
3999571024_R02C02,EUR
3999571024_R03C01,EAS
3999571024_R04C01,EAS
3999571024_R05C02,EUR
3999571024_R06C02,EUR
3999571029_R03C01,EUR
3999571031_R01C01,EUR
3999571031_R02C01,EUR
3999571031_R03C01,EAS
3999571031_R04C01,EAS
3999571031_R06C01,EUR
3999571070_R06C02,EAS
3999571076_R05C02,EUR
3999571076_R06C02,EUR
3999571085_R02C02,EUR
3999571085_R03C02,EUR
3999571086_R04C02,EUR
3999571086_R05C02,EUR
3999571090_R01C01,EUR
3999571090_R01C02,EUR
3999571090_R02C01,EAS
3999571090_R05C01,EUR
3999571090_R06C01,EUR
3999571093_R01C02,SAS
3999571093_R05C02,EUR
3999571093_R06C01,EUR
3999571093_R06C02,EUR
3999571099_R05C02,EUR
3999571116_R04C02,EAS
3999571116_R05C02,EUR
3999571122_R02C01,EUR
3999571122_R03C01,EAS
3999571122_R04C01,EUR
3999571122_R05C01,EUR
3999571125_R01C02,EUR
3999571125_R02C01,SAS
3999571125_R02C02,AFR
3999571125_R03C01,SAS
3999571125_R03C02,EUR
3999571125_R04C01,EAS
3999571125_R04C02,EUR
3999571125_R05C02,EUR
3999571125_R06C02,EUR
3999571130_R01C01,EUR
3999571130_R01C02,AMR
3999571130_R02C01,EUR
3999571130_R02C02,EUR
3999571130_R06C02,EUR
3999596011_R04C01,EUR
3999596017_R01C02,EUR
3999596017_R03C01,AMR
3999596017_R04C01,AMR
3999596017_R05C01,EAS
3999596017_R06C01,EUR
3999596043_R01C01,SAS
3999596043_R02C01,SAS
3999596043_R03C01,EUR
3999596043_R04C01,EUR
3999596043_R05C01,EUR
3999596047_R01C01,EUR
3999596047_R01C02,EAS
3999596047_R04C01,EAS
3999596047_R04C02,EUR
3999596047_R05C01,EAS
3999596047_R05C02,EUR
3999596047_R06C01,EAS
3999596050_R01C01,EUR
3999596050_R01C02,AMR
3999596050_R02C01,EUR
3999596050_R02C02,AMR
3999596050_R03C01,AMR
3999596050_R04C01,AMR
3999596068_R02C02,EUR
3999596068_R03C02,EUR
3999596068_R04C02,AFR
3999596068_R05C02,EUR
3999596071_R01C01,EUR
3999596071_R03C02,EAS
3999596071_R04C01,EUR
3999596071_R04C02,EAS
3999596071_R05C01,EAS
3999596071_R05C02,EUR
3999596071_R06C01,EAS
3999596071_R06C02,EAS
3999596076_R01C01,SAS
3999596076_R01C02,EAS
3999596076_R02C01,SAS
3999596076_R02C02,EAS
3999596076_R03C01,EUR
3999596076_R03C02,EAS
3999596076_R04C01,SAS
3999596076_R04C02,EAS
3999596076_R05C01,EUR
3999596076_R06C01,EUR
3999596082_R01C01,EUR
3999596082_R01C02,EUR
3999596082_R02C01,EUR
3999596082_R03C01,EUR
3999596082_R04C01,EUR
3999596082_R04C02,EUR
3999596082_R05C01,AMR
3999596082_R06C01,EUR
3999596091_R02C02,AMR
3999596091_R03C02,EUR
3999596091_R05C02,EUR
3999596093_R05C01,EAS
3999596093_R06C01,EAS
3999596096_R04C02,EUR
3999596097_R01C01,EUR
3999596097_R01C02,SAS
3999596097_R02C01,EUR
3999596097_R02C02,EAS
3999596097_R03C01,EUR
3999596097_R04C01,EUR
3999596097_R04C02,EUR
3999596097_R05C01,EUR
3999596097_R05C02,EUR
3999596097_R06C01,SAS
3999596099_R01C02,EUR
3999596099_R02C02,EUR
3999596099_R03C02,EUR
3999596099_R04C02,EUR
3999596099_R05C02,EUR
3999596101_R01C01,EUR
3999596101_R01C02,EUR
3999596101_R02C01,EAS
3999596101_R02C02,EUR
3999596101_R03C01,EUR
3999596101_R03C02,EUR
3999596101_R04C01,EUR
3999596101_R04C02,EUR
3999596101_R05C01,EUR
3999596101_R05C02,EUR
3999596101_R06C01,EUR
3999596101_R06C02,EUR
3999596103_R01C01,EUR
3999596103_R01C02,EAS
3999596103_R02C01,EUR
3999596103_R02C02,EUR
3999596103_R03C01,EUR
3999596103_R03C02,EUR
3999596103_R04C01,EUR
3999596103_R04C02,EUR
3999596103_R05C01,EAS
3999596103_R06C01,EAS
3999596104_R01C01,EUR
3999596104_R01C02,AFR
3999596104_R02C02,EUR
3999596104_R03C01,SAS
3999596104_R03C02,EUR
3999596104_R04C01,EUR
3999596104_R05C01,EUR
3999596104_R06C01,EUR
3999596105_R06C02,EUR
3999596108_R01C02,EUR
3999596108_R02C02,EUR
3999596108_R05C02,AFR
3999596108_R06C02,EUR
3999596110_R01C01,EUR
3999596110_R02C01,EUR
3999596110_R03C01,EUR
3999596110_R04C01,EUR
3999596110_R05C01,EUR
3999596115_R01C01,EAS
3999596115_R01C02,AMR
3999596115_R02C01,EAS
3999596115_R02C02,EAS
3999596115_R03C02,EUR
3999596115_R04C01,EUR
3999596115_R04C02,EUR
3999596115_R05C01,EUR
3999596115_R06C01,EUR
3999596119_R02C02,EUR
3999596119_R03C02,EUR
3999596119_R04C02,EUR
3999596119_R05C02,EUR
3999596127_R01C01,EUR
3999596127_R02C01,EUR
3999596127_R03C01,EUR
3999596127_R04C01,EUR
3999596127_R05C01,EUR
3999596130_R01C01,EUR
3999596130_R01C02,EUR
3999596130_R02C01,EUR
3999596130_R02C02,EUR
3999596130_R03C01,EAS
3999596130_R03C02,EUR
3999596130_R04C02,EUR
3999596130_R06C01,EUR
3999596138_R01C01,SAS
3999596138_R02C01,EUR
3999596138_R03C01,EAS
3999596138_R03C02,EUR
3999596138_R04C01,EUR
3999596138_R04C02,EUR
3999596143_R01C01,EUR
3999596143_R01C02,EUR
3999596143_R02C01,SAS
3999596143_R02C02,EUR
3999596143_R03C01,EUR
3999596143_R03C02,EUR
3999596143_R04C01,EUR
3999596143_R04C02,AMR
3999596143_R05C01,EUR
3999596143_R05C02,AMR
3999596143_R06C01,EUR
3999596149_R04C01,EUR
3999596149_R05C01,EUR
3999726009_R01C01,EUR
3999726009_R01C02,EUR
3999726009_R02C01,EUR
3999726009_R03C01,EUR
3999726009_R04C01,EUR
3999726009_R05C01,EUR
3999726009_R06C01,EUR
3999726071_R01C01,EUR
3999726071_R01C02,EUR
3999726071_R02C01,EUR
3999726071_R02C02,EUR
3999726071_R03C01,EUR
3999726071_R03C02,SAS
3999726071_R04C01,EUR
3999726071_R04C02,EUR
3999726071_R05C01,SAS
3999726071_R06C01,SAS
3999726074_R04C02,EUR
3999726074_R05C01,EUR
3999726074_R05C02,EUR
3999726074_R06C01,EUR
3999726074_R06C02,EUR
3999726083_R05C01,EUR
3999726083_R05C02,EUR
3999726083_R06C01,EUR
3999726083_R06C02,EUR
3999726084_R01C01,EUR
3999726084_R01C02,AMR
3999726084_R02C01,EUR
3999726084_R02C02,EUR
3999726084_R03C01,EUR
3999726084_R03C02,EUR
3999726084_R04C01,EUR
3999726084_R04C02,EUR
3999726084_R05C01,EUR
3999726084_R05C02,EUR
3999726084_R06C01,EUR
3999726091_R06C02,EUR
3999726101_R01C01,EUR
3999726101_R01C02,EAS
3999726101_R02C01,EUR
3999726101_R02C02,EAS
3999726101_R03C01,EUR
3999726101_R04C01,EUR
3999726101_R05C01,EAS
3999726101_R06C01,EAS
3999726102_R01C01,EAS
3999726102_R01C02,EUR
3999726102_R02C01,EUR
3999726102_R02C02,EUR
3999726102_R03C01,EAS
3999726102_R03C02,AMR
3999726102_R04C01,EUR
3999726102_R04C02,SAS
3999726102_R05C01,EUR
3999726102_R05C02,EUR
3999726102_R06C01,EUR
3999726102_R06C02,EUR
3999726103_R01C01,SAS
3999726103_R01C02,EUR
3999726103_R02C01,SAS
3999726103_R02C02,EUR
3999726103_R03C01,AFR
3999726103_R04C01,EUR
3999726103_R05C01,EUR
3999726103_R05C02,SAS
3999790002_R01C01,EUR
3999790002_R01C02,EUR
3999790002_R02C01,AFR
3999790002_R02C02,EUR
3999790002_R03C01,EUR
3999790002_R03C02,EUR
3999790002_R04C01,EUR
3999790002_R04C02,EUR
3999790002_R05C01,EUR
3999790002_R05C02,SAS
3999790002_R06C01,EUR
3999790002_R06C02,SAS
3999790016_R01C01,EUR
3999790016_R02C01,EUR
3999790016_R03C01,EUR
3999790016_R04C01,EUR
3999790018_R01C01,EUR
3999790018_R02C01,EUR
3999790019_R01C01,EAS
3999790019_R02C01,EAS
3999790019_R04C01,AMR
3999790019_R05C01,AMR
3999790026_R04C01,EUR
3999790026_R05C01,SAS
3999790028_R01C02,EAS
3999790028_R02C02,EUR
3999790030_R01C02,EUR
3999790030_R02C02,EUR
3999790052_R04C02,EUR
3999790052_R05C02,EUR
3999790087_R01C02,AMR
3999790087_R02C02,EUR
3999790087_R03C02,SAS
3999790087_R04C02,EUR
3999790087_R06C01,EUR
3999790095_R04C01,EUR
3999790095_R05C01,AFR
3999790095_R05C02,EUR
3999790095_R06C01,AFR
3999921006_R01C01,EAS
3999921006_R02C01,EAS
3999921006_R03C01,EUR
3999921006_R04C01,EUR
3999921006_R05C01,EUR
3999921006_R06C01,EUR
3999921007_R01C01,EUR
3999921007_R01C02,EUR
3999921007_R02C01,EUR
3999921007_R02C02,EUR
3999921007_R03C01,EUR
3999921007_R03C02,SAS
3999921007_R04C02,AFR
3999921007_R05C01,EUR
3999921007_R05C02,AFR
3999921007_R06C01,EUR
3999921007_R06C02,AFR
3999921009_R01C01,EUR
3999921009_R01C02,EUR
3999921009_R02C01,EUR
3999921009_R02C02,EUR
3999921009_R03C01,EUR
3999921009_R03C02,EUR
3999921009_R04C01,EUR
3999921009_R04C02,AFR
3999921009_R05C01,SAS
3999921009_R05C02,EUR
3999921009_R06C01,SAS
3999921009_R06C02,EAS
3999921013_R01C01,EAS
3999921013_R02C01,AMR
3999921013_R04C01,AMR
3999921013_R05C01,AMR
3999921018_R01C01,EUR
3999921018_R03C01,SAS
3999921018_R04C01,SAS
3999921024_R03C01,EAS
3999921024_R03C02,EUR
3999921024_R04C01,EUR
3999921024_R04C02,SAS
3999921024_R05C01,EAS
3999921024_R06C01,EAS
3999921027_R03C01,EAS
3999921028_R01C02,EUR
3999921028_R02C02,EUR
3999921028_R03C02,EAS
3999921028_R04C02,EAS
3999921028_R05C01,EUR
3999921028_R05C02,EUR
3999921028_R06C01,EUR
3999921028_R06C02,EUR
3999921041_R01C01,AMR
3999921041_R02C01,EAS
3999921041_R03C01,SAS
3999921041_R03C02,SAS
3999921041_R04C01,SAS
3999921041_R04C02,SAS
3999921041_R05C01,SAS
3999921041_R05C02,EUR
3999921041_R06C01,SAS
3999921051_R01C02,EUR
3999921051_R02C02,AFR
3999921051_R03C02,AFR
3999921056_R01C01,EUR
3999921056_R02C01,EUR
3999921056_R03C01,EUR
3999921056_R04C01,EUR
3999921056_R05C01,EUR
3999921059_R01C01,EUR
3999921059_R02C01,EUR
3999921059_R03C01,SAS
3999921059_R03C02,EUR
3999921059_R04C01,SAS
3999921059_R04C02,EUR
3999921059_R05C01,EAS
3999921059_R05C02,EUR
3999921059_R06C02,EUR
3999921060_R02C02,EUR
3999921060_R03C02,EUR
3999921060_R04C02,EUR
3999921069_R04C02,EAS
3999921073_R01C01,EUR
3999921073_R01C02,EUR
3999921073_R02C01,EUR
3999921073_R04C02,EUR
3999921073_R05C02,EUR
3999921073_R06C01,EUR
3999921073_R06C02,EUR
3999921074_R05C02,SAS
3999921079_R02C02,EUR
3999921079_R03C01,EUR
3999921079_R03C02,EUR
3999921079_R04C01,EUR
3999921079_R05C01,EUR
3999921081_R04C01,EAS
3999921081_R05C01,EAS
3999921081_R05C02,EAS
3999921081_R06C02,EUR
3999921091_R03C02,EUR
3999921091_R04C02,EUR
3999921095_R05C02,EAS
3999921095_R06C02,EAS
3999921096_R01C01,EUR
3999921096_R02C01,EUR
3999921096_R02C02,AFR
3999921096_R03C01,SAS
3999921096_R04C01,EUR
3999940008_R01C01,EUR
3999940008_R01C02,EUR
3999940008_R02C01,EUR
3999940008_R02C02,AMR
3999940008_R03C01,EAS
3999940008_R03C02,EUR
3999940008_R04C01,EAS
3999940008_R04C02,EUR
3999940008_R05C01,EUR
3999940008_R05C02,EUR
3999940008_R06C01,EUR
3999940008_R06C02,EUR
3999940029_R02C01,EUR
3999940029_R03C01,EUR
3999940030_R01C01,EUR
3999940030_R02C01,EUR
3999940032_R01C01,EUR
3999940032_R02C01,AFR
3999940032_R05C01,SAS
3999940032_R06C01,SAS
3999940039_R01C01,EUR
3999940039_R02C01,EUR
3999940039_R03C01,EUR
3999940042_R03C01,SAS
3999940042_R04C01,SAS
3999940042_R05C01,EUR
3999940045_R03C02,EUR
3999940045_R04C02,EUR
3999940049_R01C01,EUR
3999940049_R01C02,SAS
3999940049_R02C01,EUR
3999940049_R02C02,EUR
3999940049_R03C01,EUR
3999940049_R03C02,SAS
3999940049_R04C02,SAS
3999940049_R05C01,EUR
3999940049_R05C02,SAS
3999940049_R06C01,SAS
3999940049_R06C02,EUR
3999940054_R01C02,EUR
3999940054_R04C01,EUR
3999940054_R05C01,EUR
3999940054_R05C02,EUR
3999940054_R06C01,EUR
3999940055_R01C01,EUR
3999940056_R01C02,EUR
3999940056_R05C01,EUR
3999940058_R03C01,EUR
3999940059_R01C01,EUR
3999940059_R01C02,EUR
3999940059_R06C01,EUR
3999940063_R01C02,EUR
3999940063_R02C02,EUR
3999940063_R03C01,AFR
3999940063_R04C01,AFR
3999940063_R05C01,EUR
3999940063_R05C02,EUR
3999940063_R06C01,EUR
3999940063_R06C02,EUR
3999940064_R04C01,EUR
3999940064_R05C01,EUR
3999940071_R02C01,EUR
3999940071_R02C02,EAS
3999940071_R03C01,AMR
3999940071_R03C02,EUR
3999940071_R04C01,EUR
3999940071_R04C02,SAS
3999940071_R05C01,EUR
3999940077_R01C02,EUR
3999940077_R04C02,EUR
3999940077_R05C02,EUR
3999940077_R06C01,SAS
3999940079_R01C02,EUR
3999940079_R02C01,SAS
3999940079_R02C02,EUR
3999940079_R03C01,SAS
3999940079_R03C02,EUR
3999940079_R04C02,EUR
3999940079_R05C02,EUR
3999940079_R06C01,EUR
3999940079_R06C02,EUR
3999940080_R01C01,EUR
3999940080_R02C01,EUR
3999940080_R02C02,AMR
3999940080_R03C01,EUR
3999940080_R03C02,EUR
3999940080_R04C01,EUR
3999940080_R04C02,EUR
3999940080_R05C01,EUR
3999940080_R05C02,EUR
3999940080_R06C02,EUR
3999940081_R01C01,EUR
3999940081_R01C02,SAS
3999940081_R02C01,EUR
3999940081_R02C02,EUR
3999940081_R03C01,EUR
3999940081_R03C02,EUR
3999940081_R04C01,EUR
3999940081_R04C02,EUR
3999940081_R05C01,EAS
3999940081_R05C02,EUR
3999940081_R06C01,EAS
3999940082_R01C02,AMR
3999940082_R02C02,AMR
3999940082_R03C02,EUR
3999940082_R04C02,EUR
3999940082_R05C01,AMR
3999940082_R05C02,EUR
3999940082_R06C01,AMR
3999940082_R06C02,EUR
3999940084_R01C01,EUR
3999940084_R01C02,EUR
3999940084_R02C01,EUR
3999940084_R02C02,EUR
3999940084_R03C01,EUR
3999940084_R03C02,EUR
3999940084_R04C01,EUR
3999940084_R04C02,EUR
3999940084_R05C01,EUR
3999940084_R05C02,EAS
3999940084_R06C01,EUR
3999940084_R06C02,EAS
3999940088_R01C01,EUR
3999940088_R01C02,EUR
3999940088_R02C01,EUR
3999940088_R03C01,EUR
3999940088_R03C02,AFR
3999940088_R04C02,AFR
3999940088_R05C02,EUR
3999940088_R06C01,EUR
3999940088_R06C02,EUR
3999940095_R06C01,EUR
3999940099_R03C02,EUR
3999940099_R04C02,EUR
3999940099_R05C01,EUR
3999940099_R06C01,EUR
3999940100_R02C01,EUR
3999940100_R04C01,EUR
3999940100_R06C02,EAS
3999940105_R01C01,EUR
3999940105_R01C02,EUR
3999940105_R02C01,EUR
3999940105_R02C02,EUR
3999940105_R03C01,EAS
3999940105_R03C02,EUR
3999940105_R04C01,EAS
3999940105_R05C01,SAS
3999940105_R06C01,EUR
3999940106_R04C02,EUR
3999940106_R05C02,SAS
3999940106_R06C02,EUR
3999940107_R02C02,EUR
3999940107_R04C01,EUR
3999940107_R05C01,EUR
3999940109_R01C01,EUR
3999940109_R02C01,EUR
3999940109_R03C01,EUR
3999940110_R01C01,EUR
3999940117_R01C01,EUR
3999940117_R01C02,SAS
3999940117_R02C01,SAS
3999940117_R02C02,SAS
3999940117_R03C01,EUR
3999940117_R04C01,EUR
3999940117_R05C02,EUR
3999940117_R06C02,EUR
3999940119_R02C01,EUR
3999940120_R01C01,EUR
3999940121_R01C02,SAS
3999940121_R02C02,SAS
3999940121_R03C02,EUR
3999940121_R04C01,EUR
3999940121_R04C02,EUR
3999940121_R05C01,EUR
3999940121_R05C02,EUR
3999940121_R06C01,EUR
3999940121_R06C02,SAS
3999940131_R01C02,EUR
3999940131_R02C02,EAS
3999940131_R03C02,EAS
3999940131_R04C01,EUR
3999940131_R04C02,EUR
3999940131_R05C01,EUR
3999940131_R05C02,EAS
3999940131_R06C01,EUR
3999940131_R06C02,EUR
3999940139_R01C01,EUR
3999940139_R01C02,EUR
3999940139_R02C01,EUR
3999940139_R02C02,EUR
3999940139_R03C01,EUR
3999940139_R03C02,SAS
3999940139_R04C02,SAS
3999940139_R05C01,EUR
3999940139_R05C02,AFR
3999940139_R06C01,EUR
3999940139_R06C02,AFR
3999940142_R03C02,EAS
3999940146_R01C02,EUR
3999940146_R02C02,EAS
3999940146_R03C01,EAS
3999940146_R03C02,SAS
3999940146_R04C01,EUR
3999940146_R05C01,EUR
3999940146_R06C01,EUR
3999940146_R06C02,EUR
3999947009_R05C01,EUR
3999947009_R06C01,EUR
3999947029_R06C02,SAS
3999947049_R01C01,SAS
3999947049_R01C02,EUR
3999947049_R02C01,EUR
3999947049_R02C02,EUR
3999947049_R03C01,SAS
3999947049_R03C02,EUR
3999947049_R04C01,AMR
3999947049_R04C02,EUR
3999947076_R05C01,EAS
3999947077_R05C01,EUR
3999947077_R05C02,EUR
3999947077_R06C01,EUR
3999947087_R01C02,EUR
3999947087_R02C02,SAS
3999947087_R03C02,EUR
3999947087_R04C02,EUR
3999947087_R05C02,EUR
3999947095_R01C01,EUR
3999947095_R02C01,SAS
3999947095_R03C01,EAS
3999947095_R04C01,EAS
3999947095_R05C02,EAS
3999947095_R06C02,EAS
3999947097_R01C01,EUR
3999947097_R01C02,EAS
3999947097_R02C01,EUR
3999947097_R02C02,EUR
3999947097_R03C01,EUR
3999947097_R04C01,EUR
3999947097_R04C02,EUR
3999947097_R05C01,EUR
3999947097_R05C02,EUR
3999947097_R06C01,EUR
3999947098_R02C01,AFR
3999947098_R02C02,AFR
3999947098_R03C01,SAS
3999947098_R03C02,AFR
3999947098_R04C01,AFR
3999947098_R05C01,EUR
3999947098_R06C01,EUR
3999947098_R06C02,AMR
3999947099_R02C01,AMR
3999947099_R02C02,EUR
3999947099_R03C02,EUR
3999947099_R04C02,EUR
3999947099_R05C01,EUR
3999947099_R06C01,EAS
3999947102_R01C01,EUR
3999947102_R01C02,EAS
3999947102_R02C01,EUR
3999947102_R02C02,EUR
3999947102_R03C01,EUR
3999947102_R03C02,EAS
3999947102_R04C01,EUR
3999947102_R04C02,EUR
3999947108_R01C01,EUR
3999947108_R02C01,EUR
3999947108_R03C01,EAS
3999947108_R04C01,EUR
3999947108_R05C01,EAS
3999947108_R06C01,EAS
3999947117_R01C01,EUR
3999947117_R01C02,EAS
3999947117_R02C02,EUR
3999947117_R04C01,EUR
3999947117_R05C01,EUR
3999947117_R05C02,SAS
3999947117_R06C01,EUR
3999947117_R06C02,SAS
3999947124_R03C02,EUR
3999947135_R01C01,EUR
3999987006_R03C01,EAS
3999987006_R03C02,EUR
3999987006_R04C01,EUR
3999987006_R04C02,EUR
3999987006_R05C01,EAS
3999987006_R06C01,EAS
3999987014_R01C01,EUR
3999987014_R02C01,AMR
3999987014_R02C02,EUR
3999987014_R03C01,EUR
3999987014_R04C01,AMR
3999987014_R05C01,EUR
3999987014_R06C01,EUR
3999987029_R01C01,EUR
3999987029_R02C01,EUR
3999987029_R03C01,EUR
3999987029_R04C01,EUR
3999987029_R04C02,EUR
3999987029_R05C01,EUR
